Gene,Hallmark.ID,Drug,NES,pvalue,p.adjust,qvalues
MPZL1,HALLMARK_APICAL_JUNCTION,JQ1,1.73587533012777,0.00128040973111396,0.01127649977447,0.007834199843316
MSN,HALLMARK_APICAL_JUNCTION,JQ1,1.73587533012777,0.00128040973111396,0.01127649977447,0.007834199843316
MXD3,HALLMARK_E2F_TARGETS,JQ1,1.66383171171324,0.00122100122100122,0.01127649977447,0.007834199843316
MYBL2,HALLMARK_E2F_TARGETS,JQ1,1.66383171171324,0.00122100122100122,0.01127649977447,0.007834199843316
MYBL2,HALLMARK_G2M_CHECKPOINT,JQ1,1.79146052392076,0.001230012300123,0.01127649977447,0.007834199843316
MYH3,HALLMARK_MYOGENESIS,JQ1,1.5328490716204,0.00520156046814044,0.0288975581563358,0.0200761982980859
MYH9,HALLMARK_APICAL_JUNCTION,JQ1,1.73587533012777,0.00128040973111396,0.01127649977447,0.007834199843316
MYH9,HALLMARK_HEDGEHOG_SIGNALING,JQ1,1.83847144670818,0.00158730158730159,0.0113378684807256,0.00787683494450412
MYH9,HALLMARK_MYOGENESIS,JQ1,1.5328490716204,0.00520156046814044,0.0288975581563358,0.0200761982980859
MYLK,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,JQ1,1.70496714205664,0.00128205128205128,0.01127649977447,0.007834199843316
MYLK,HALLMARK_MYOGENESIS,JQ1,1.5328490716204,0.00520156046814044,0.0288975581563358,0.0200761982980859
NANP,HALLMARK_GLYCOLYSIS,JQ1,1.52757860394189,0.0025,0.015625,0.0108552631578947
NASP,HALLMARK_E2F_TARGETS,JQ1,1.66383171171324,0.00122100122100122,0.01127649977447,0.007834199843316
NASP,HALLMARK_G2M_CHECKPOINT,JQ1,1.79146052392076,0.001230012300123,0.01127649977447,0.007834199843316
NDC80,HALLMARK_G2M_CHECKPOINT,JQ1,1.79146052392076,0.001230012300123,0.01127649977447,0.007834199843316
NOP56,HALLMARK_E2F_TARGETS,JQ1,1.66383171171324,0.00122100122100122,0.01127649977447,0.007834199843316
NOP56,HALLMARK_MYC_TARGETS_V1,JQ1,1.62356105508237,0.00122699386503067,0.01127649977447,0.007834199843316
NOTCH2,HALLMARK_G2M_CHECKPOINT,JQ1,1.79146052392076,0.001230012300123,0.01127649977447,0.007834199843316
NRP1,HALLMARK_HEDGEHOG_SIGNALING,JQ1,1.83847144670818,0.00158730158730159,0.0113378684807256,0.00787683494450412
NRP2,HALLMARK_HEDGEHOG_SIGNALING,JQ1,1.83847144670818,0.00158730158730159,0.0113378684807256,0.00787683494450412
NSDHL,HALLMARK_GLYCOLYSIS,JQ1,1.52757860394189,0.0025,0.015625,0.0108552631578947
NT5E,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,JQ1,1.70496714205664,0.00128205128205128,0.01127649977447,0.007834199843316
NT5E,HALLMARK_GLYCOLYSIS,JQ1,1.52757860394189,0.0025,0.015625,0.0108552631578947
OCEL1,HALLMARK_MYOGENESIS,JQ1,1.5328490716204,0.00520156046814044,0.0288975581563358,0.0200761982980859
ORC6,HALLMARK_E2F_TARGETS,JQ1,1.66383171171324,0.00122100122100122,0.01127649977447,0.007834199843316
ORC6,HALLMARK_G2M_CHECKPOINT,JQ1,1.79146052392076,0.001230012300123,0.01127649977447,0.007834199843316
OXTR,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,JQ1,1.70496714205664,0.00128205128205128,0.01127649977447,0.007834199843316
PA2G4,HALLMARK_MYC_TARGETS_V1,JQ1,1.62356105508237,0.00122699386503067,0.01127649977447,0.007834199843316
PGK1,HALLMARK_MYC_TARGETS_V1,JQ1,1.62356105508237,0.00122699386503067,0.01127649977447,0.007834199843316
PGK1,HALLMARK_GLYCOLYSIS,JQ1,1.52757860394189,0.0025,0.015625,0.0108552631578947
PMEPA1,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,JQ1,1.70496714205664,0.00128205128205128,0.01127649977447,0.007834199843316
PML,HALLMARK_G2M_CHECKPOINT,JQ1,1.79146052392076,0.001230012300123,0.01127649977447,0.007834199843316
PML,HALLMARK_HEDGEHOG_SIGNALING,JQ1,1.83847144670818,0.00158730158730159,0.0113378684807256,0.00787683494450412
POP7,HALLMARK_E2F_TARGETS,JQ1,1.66383171171324,0.00122100122100122,0.01127649977447,0.007834199843316
PRC1,HALLMARK_G2M_CHECKPOINT,JQ1,1.79146052392076,0.001230012300123,0.01127649977447,0.007834199843316
PRIM2,HALLMARK_E2F_TARGETS,JQ1,1.66383171171324,0.00122100122100122,0.01127649977447,0.007834199843316
PRIM2,HALLMARK_G2M_CHECKPOINT,JQ1,1.79146052392076,0.001230012300123,0.01127649977447,0.007834199843316
PRPS1,HALLMARK_E2F_TARGETS,JQ1,1.66383171171324,0.00122100122100122,0.01127649977447,0.007834199843316
PRPS1,HALLMARK_GLYCOLYSIS,JQ1,1.52757860394189,0.0025,0.015625,0.0108552631578947
PRPS2,HALLMARK_MYC_TARGETS_V1,JQ1,1.62356105508237,0.00122699386503067,0.01127649977447,0.007834199843316
PSMB2,HALLMARK_MYC_TARGETS_V1,JQ1,1.62356105508237,0.00122699386503067,0.01127649977447,0.007834199843316
PSMD3,HALLMARK_MYC_TARGETS_V1,JQ1,1.62356105508237,0.00122699386503067,0.01127649977447,0.007834199843316
PTTG1,HALLMARK_E2F_TARGETS,JQ1,1.66383171171324,0.00122100122100122,0.01127649977447,0.007834199843316
PTTG1,HALLMARK_G2M_CHECKPOINT,JQ1,1.79146052392076,0.001230012300123,0.01127649977447,0.007834199843316
PWP1,HALLMARK_MYC_TARGETS_V1,JQ1,1.62356105508237,0.00122699386503067,0.01127649977447,0.007834199843316
RASA1,HALLMARK_APICAL_JUNCTION,JQ1,1.73587533012777,0.00128040973111396,0.01127649977447,0.007834199843316
RASA1,HALLMARK_HEDGEHOG_SIGNALING,JQ1,1.83847144670818,0.00158730158730159,0.0113378684807256,0.00787683494450412
RASAL2,HALLMARK_G2M_CHECKPOINT,JQ1,1.79146052392076,0.001230012300123,0.01127649977447,0.007834199843316
RFC2,HALLMARK_E2F_TARGETS,JQ1,1.66383171171324,0.00122100122100122,0.01127649977447,0.007834199843316
RIPK2,HALLMARK_ALLOGRAFT_REJECTION,JQ1,1.58458695664545,0.0013531799729364,0.01127649977447,0.007834199843316
RNASEH2A,HALLMARK_E2F_TARGETS,JQ1,1.66383171171324,0.00122100122100122,0.01127649977447,0.007834199843316
RPL18,HALLMARK_MYC_TARGETS_V1,JQ1,1.62356105508237,0.00122699386503067,0.01127649977447,0.007834199843316
RPL39,HALLMARK_ALLOGRAFT_REJECTION,JQ1,1.58458695664545,0.0013531799729364,0.01127649977447,0.007834199843316
RPS5,HALLMARK_MYC_TARGETS_V1,JQ1,1.62356105508237,0.00122699386503067,0.01127649977447,0.007834199843316
RPS6KA5,HALLMARK_G2M_CHECKPOINT,JQ1,1.79146052392076,0.001230012300123,0.01127649977447,0.007834199843316
SAP30,HALLMARK_G2M_CHECKPOINT,JQ1,1.79146052392076,0.001230012300123,0.01127649977447,0.007834199843316
SAP30,HALLMARK_GLYCOLYSIS,JQ1,1.52757860394189,0.0025,0.015625,0.0108552631578947
SCHIP1,HALLMARK_MYOGENESIS,JQ1,1.5328490716204,0.00520156046814044,0.0288975581563358,0.0200761982980859
SET,HALLMARK_MYC_TARGETS_V1,JQ1,1.62356105508237,0.00122699386503067,0.01127649977447,0.007834199843316
SLC16A3,HALLMARK_GLYCOLYSIS,JQ1,1.52757860394189,0.0025,0.015625,0.0108552631578947
SLC6A8,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,JQ1,1.70496714205664,0.00128205128205128,0.01127649977447,0.007834199843316
SLC6A8,HALLMARK_MYOGENESIS,JQ1,1.5328490716204,0.00520156046814044,0.0288975581563358,0.0200761982980859
SMAD3,HALLMARK_G2M_CHECKPOINT,JQ1,1.79146052392076,0.001230012300123,0.01127649977447,0.007834199843316
SMARCC1,HALLMARK_MYC_TARGETS_V1,JQ1,1.62356105508237,0.00122699386503067,0.01127649977447,0.007834199843316
SMARCC1,HALLMARK_G2M_CHECKPOINT,JQ1,1.79146052392076,0.001230012300123,0.01127649977447,0.007834199843316
SNRPD2,HALLMARK_MYC_TARGETS_V1,JQ1,1.62356105508237,0.00122699386503067,0.01127649977447,0.007834199843316
SNTB1,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,JQ1,1.70496714205664,0.00128205128205128,0.01127649977447,0.007834199843316
SORBS1,HALLMARK_MYOGENESIS,JQ1,1.5328490716204,0.00520156046814044,0.0288975581563358,0.0200761982980859
SORBS3,HALLMARK_APICAL_JUNCTION,JQ1,1.73587533012777,0.00128040973111396,0.01127649977447,0.007834199843316
SORBS3,HALLMARK_MYOGENESIS,JQ1,1.5328490716204,0.00520156046814044,0.0288975581563358,0.0200761982980859
SPAG4,HALLMARK_GLYCOLYSIS,JQ1,1.52757860394189,0.0025,0.015625,0.0108552631578947
SPC24,HALLMARK_E2F_TARGETS,JQ1,1.66383171171324,0.00122100122100122,0.01127649977447,0.007834199843316
SPHK1,HALLMARK_MYOGENESIS,JQ1,1.5328490716204,0.00520156046814044,0.0288975581563358,0.0200761982980859
SQLE,HALLMARK_G2M_CHECKPOINT,JQ1,1.79146052392076,0.001230012300123,0.01127649977447,0.007834199843316
SRD5A3,HALLMARK_GLYCOLYSIS,JQ1,1.52757860394189,0.0025,0.015625,0.0108552631578947
SRPK1,HALLMARK_MYC_TARGETS_V1,JQ1,1.62356105508237,0.00122699386503067,0.01127649977447,0.007834199843316
STIL,HALLMARK_G2M_CHECKPOINT,JQ1,1.79146052392076,0.001230012300123,0.01127649977447,0.007834199843316
TFDP1,HALLMARK_MYC_TARGETS_V1,JQ1,1.62356105508237,0.00122699386503067,0.01127649977447,0.007834199843316
TFDP1,HALLMARK_G2M_CHECKPOINT,JQ1,1.79146052392076,0.001230012300123,0.01127649977447,0.007834199843316
TGFBI,HALLMARK_APICAL_JUNCTION,JQ1,1.73587533012777,0.00128040973111396,0.01127649977447,0.007834199843316
TGFBI,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,JQ1,1.70496714205664,0.00128205128205128,0.01127649977447,0.007834199843316
TGFBI,HALLMARK_GLYCOLYSIS,JQ1,1.52757860394189,0.0025,0.015625,0.0108552631578947
TIMP1,HALLMARK_ALLOGRAFT_REJECTION,JQ1,1.58458695664545,0.0013531799729364,0.01127649977447,0.007834199843316
TNNT1,HALLMARK_MYOGENESIS,JQ1,1.5328490716204,0.00520156046814044,0.0288975581563358,0.0200761982980859
TNPO2,HALLMARK_G2M_CHECKPOINT,JQ1,1.79146052392076,0.001230012300123,0.01127649977447,0.007834199843316
TPM1,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,JQ1,1.70496714205664,0.00128205128205128,0.01127649977447,0.007834199843316
TPM3,HALLMARK_MYOGENESIS,JQ1,1.5328490716204,0.00520156046814044,0.0288975581563358,0.0200761982980859
TPX2,HALLMARK_G2M_CHECKPOINT,JQ1,1.79146052392076,0.001230012300123,0.01127649977447,0.007834199843316
TRAF2,HALLMARK_ALLOGRAFT_REJECTION,JQ1,1.58458695664545,0.0013531799729364,0.01127649977447,0.007834199843316
TRAIP,HALLMARK_G2M_CHECKPOINT,JQ1,1.79146052392076,0.001230012300123,0.01127649977447,0.007834199843316
TSTA3,HALLMARK_GLYCOLYSIS,JQ1,1.52757860394189,0.0025,0.015625,0.0108552631578947
UBE2D1,HALLMARK_ALLOGRAFT_REJECTION,JQ1,1.58458695664545,0.0013531799729364,0.01127649977447,0.007834199843316
UBE2E1,HALLMARK_MYC_TARGETS_V1,JQ1,1.62356105508237,0.00122699386503067,0.01127649977447,0.007834199843316
UPF1,HALLMARK_G2M_CHECKPOINT,JQ1,1.79146052392076,0.001230012300123,0.01127649977447,0.007834199843316
VBP1,HALLMARK_MYC_TARGETS_V1,JQ1,1.62356105508237,0.00122699386503067,0.01127649977447,0.007834199843316
VCAN,HALLMARK_APICAL_JUNCTION,JQ1,1.73587533012777,0.00128040973111396,0.01127649977447,0.007834199843316
VCAN,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,JQ1,1.70496714205664,0.00128205128205128,0.01127649977447,0.007834199843316
VCAN,HALLMARK_GLYCOLYSIS,JQ1,1.52757860394189,0.0025,0.015625,0.0108552631578947
YWHAH,HALLMARK_APICAL_JUNCTION,JQ1,1.73587533012777,0.00128040973111396,0.01127649977447,0.007834199843316
AKR1C3,HALLMARK_XENOBIOTIC_METABOLISM,K03861,-1.59105247426927,0.0040650406504065,0.0206611570247934,0.0126141800782949
AURKA,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
AURKA,HALLMARK_G2M_CHECKPOINT,K03861,1.76710100830154,0.00454545454545455,0.0206611570247934,0.0126141800782949
BCAT1,HALLMARK_XENOBIOTIC_METABOLISM,K03861,-1.59105247426927,0.0040650406504065,0.0206611570247934,0.0126141800782949
BRCA2,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
BRCA2,HALLMARK_G2M_CHECKPOINT,K03861,1.76710100830154,0.00454545454545455,0.0206611570247934,0.0126141800782949
BST2,HALLMARK_INTERFERON_ALPHA_RESPONSE,K03861,-1.80028903475763,0.00144927536231884,0.0144927536231884,0.00884820747520976
CBX3,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
CBX3,HALLMARK_MYC_TARGETS_V2,K03861,1.74938433379363,0.00604229607250755,0.0251762336354481,0.0153707531669052
CCT5,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
CCT7,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
CDK1,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
CDK1,HALLMARK_G2M_CHECKPOINT,K03861,1.76710100830154,0.00454545454545455,0.0206611570247934,0.0126141800782949
CDKN2A,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
CENPA,HALLMARK_G2M_CHECKPOINT,K03861,1.76710100830154,0.00454545454545455,0.0206611570247934,0.0126141800782949
CENPE,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
CENPE,HALLMARK_G2M_CHECKPOINT,K03861,1.76710100830154,0.00454545454545455,0.0206611570247934,0.0126141800782949
CENPM,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
CHEK2,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
CSE1L,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
CSTF2,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
CUL4A,HALLMARK_G2M_CHECKPOINT,K03861,1.76710100830154,0.00454545454545455,0.0206611570247934,0.0126141800782949
CUL5,HALLMARK_G2M_CHECKPOINT,K03861,1.76710100830154,0.00454545454545455,0.0206611570247934,0.0126141800782949
DCLRE1B,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
DDIT4,HALLMARK_HYPOXIA,K03861,-1.80558061910557,0.00132100396301189,0.0144927536231884,0.00884820747520976
DDT,HALLMARK_ADIPOGENESIS,K03861,-1.56999702552906,0.00260078023407022,0.0206611570247934,0.0126141800782949
DDT,HALLMARK_XENOBIOTIC_METABOLISM,K03861,-1.59105247426927,0.0040650406504065,0.0206611570247934,0.0126141800782949
DDX39A,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
DEK,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
DEK,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
DHX58,HALLMARK_INTERFERON_ALPHA_RESPONSE,K03861,-1.80028903475763,0.00144927536231884,0.0144927536231884,0.00884820747520976
DIAPH3,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
DKC1,HALLMARK_G2M_CHECKPOINT,K03861,1.76710100830154,0.00454545454545455,0.0206611570247934,0.0126141800782949
DNMT1,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
DUT,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
DUT,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
E2F8,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
ECH1,HALLMARK_ADIPOGENESIS,K03861,-1.56999702552906,0.00260078023407022,0.0206611570247934,0.0126141800782949
ECH1,HALLMARK_XENOBIOTIC_METABOLISM,K03861,-1.59105247426927,0.0040650406504065,0.0206611570247934,0.0126141800782949
EIF4G2,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
ERH,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
EXOSC8,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
F10,HALLMARK_XENOBIOTIC_METABOLISM,K03861,-1.59105247426927,0.0040650406504065,0.0206611570247934,0.0126141800782949
F10,HALLMARK_COAGULATION,K03861,-1.53029491636312,0.0145137880986938,0.0483792936623125,0.0295368319201487
FBXO5,HALLMARK_G2M_CHECKPOINT,K03861,1.76710100830154,0.00454545454545455,0.0206611570247934,0.0126141800782949
G0S2,HALLMARK_TNFA_SIGNALING_VIA_NFKB,K03861,-1.43686663986519,0.0143042912873862,0.0483792936623125,0.0295368319201487
G3BP1,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
GBE1,HALLMARK_HYPOXIA,K03861,-1.80558061910557,0.00132100396301189,0.0144927536231884,0.00884820747520976
GBE1,HALLMARK_ADIPOGENESIS,K03861,-1.56999702552906,0.00260078023407022,0.0206611570247934,0.0126141800782949
HDAC2,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
HMGB3,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
HMGB3,HALLMARK_G2M_CHECKPOINT,K03861,1.76710100830154,0.00454545454545455,0.0206611570247934,0.0126141800782949
HMMR,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
HMMR,HALLMARK_G2M_CHECKPOINT,K03861,1.76710100830154,0.00454545454545455,0.0206611570247934,0.0126141800782949
HNRNPA2B1,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
HPRT1,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
HSP90AB1,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
HSPD1,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
HSPD1,HALLMARK_MYC_TARGETS_V2,K03861,1.74938433379363,0.00604229607250755,0.0251762336354481,0.0153707531669052
HUS1,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
HUS1,HALLMARK_G2M_CHECKPOINT,K03861,1.76710100830154,0.00454545454545455,0.0206611570247934,0.0126141800782949
IFIH1,HALLMARK_INTERFERON_ALPHA_RESPONSE,K03861,-1.80028903475763,0.00144927536231884,0.0144927536231884,0.00884820747520976
IFIH1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,K03861,-1.43686663986519,0.0143042912873862,0.0483792936623125,0.0295368319201487
IFIT2,HALLMARK_INTERFERON_ALPHA_RESPONSE,K03861,-1.80028903475763,0.00144927536231884,0.0144927536231884,0.00884820747520976
IFIT2,HALLMARK_TNFA_SIGNALING_VIA_NFKB,K03861,-1.43686663986519,0.0143042912873862,0.0483792936623125,0.0295368319201487
IGFBP1,HALLMARK_HYPOXIA,K03861,-1.80558061910557,0.00132100396301189,0.0144927536231884,0.00884820747520976
IGFBP1,HALLMARK_XENOBIOTIC_METABOLISM,K03861,-1.59105247426927,0.0040650406504065,0.0206611570247934,0.0126141800782949
IL1R1,HALLMARK_XENOBIOTIC_METABOLISM,K03861,-1.59105247426927,0.0040650406504065,0.0206611570247934,0.0126141800782949
IMPDH2,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
INCENP,HALLMARK_G2M_CHECKPOINT,K03861,1.76710100830154,0.00454545454545455,0.0206611570247934,0.0126141800782949
ING3,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
IPO7,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
KIF11,HALLMARK_G2M_CHECKPOINT,K03861,1.76710100830154,0.00454545454545455,0.0206611570247934,0.0126141800782949
KIF15,HALLMARK_G2M_CHECKPOINT,K03861,1.76710100830154,0.00454545454545455,0.0206611570247934,0.0126141800782949
KIF18B,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
KIF20B,HALLMARK_G2M_CHECKPOINT,K03861,1.76710100830154,0.00454545454545455,0.0206611570247934,0.0126141800782949
KIF22,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
KIF22,HALLMARK_G2M_CHECKPOINT,K03861,1.76710100830154,0.00454545454545455,0.0206611570247934,0.0126141800782949
KIF23,HALLMARK_G2M_CHECKPOINT,K03861,1.76710100830154,0.00454545454545455,0.0206611570247934,0.0126141800782949
KIF4A,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
KIF4A,HALLMARK_G2M_CHECKPOINT,K03861,1.76710100830154,0.00454545454545455,0.0206611570247934,0.0126141800782949
KPNA2,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
LCAT,HALLMARK_XENOBIOTIC_METABOLISM,K03861,-1.59105247426927,0.0040650406504065,0.0206611570247934,0.0126141800782949
MAD2L1,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
MAD2L1,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
MAD2L1,HALLMARK_G2M_CHECKPOINT,K03861,1.76710100830154,0.00454545454545455,0.0206611570247934,0.0126141800782949
MELK,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
MSH2,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
MT2A,HALLMARK_G2M_CHECKPOINT,K03861,1.76710100830154,0.00454545454545455,0.0206611570247934,0.0126141800782949
MTHFD2,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
MVB12A,HALLMARK_INTERFERON_ALPHA_RESPONSE,K03861,-1.80028903475763,0.00144927536231884,0.0144927536231884,0.00884820747520976
NDC80,HALLMARK_G2M_CHECKPOINT,K03861,1.76710100830154,0.00454545454545455,0.0206611570247934,0.0126141800782949
NDRG2,HALLMARK_XENOBIOTIC_METABOLISM,K03861,-1.59105247426927,0.0040650406504065,0.0206611570247934,0.0126141800782949
NOTCH2,HALLMARK_G2M_CHECKPOINT,K03861,1.76710100830154,0.00454545454545455,0.0206611570247934,0.0126141800782949
PAPSS2,HALLMARK_XENOBIOTIC_METABOLISM,K03861,-1.59105247426927,0.0040650406504065,0.0206611570247934,0.0126141800782949
PDS5B,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
PDS5B,HALLMARK_G2M_CHECKPOINT,K03861,1.76710100830154,0.00454545454545455,0.0206611570247934,0.0126141800782949
PGK1,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
POLQ,HALLMARK_G2M_CHECKPOINT,K03861,1.76710100830154,0.00454545454545455,0.0206611570247934,0.0126141800782949
PRPS1,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
PRPS2,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
PSMA7,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
PSMB3,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
PWP1,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
PYCR1,HALLMARK_XENOBIOTIC_METABOLISM,K03861,-1.59105247426927,0.0040650406504065,0.0206611570247934,0.0126141800782949
RAD1,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
RAN,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
RAN,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
RANBP1,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
RBL1,HALLMARK_G2M_CHECKPOINT,K03861,1.76710100830154,0.00454545454545455,0.0206611570247934,0.0126141800782949
RFC3,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
RFC4,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
RPA1,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
RRM2,HALLMARK_E2F_TARGETS,K03861,2.19900660216783,0.00448430493273543,0.0206611570247934,0.0126141800782949
RRP12,HALLMARK_MYC_TARGETS_V2,K03861,1.74938433379363,0.00604229607250755,0.0251762336354481,0.0153707531669052
RRP9,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
RRP9,HALLMARK_MYC_TARGETS_V2,K03861,1.74938433379363,0.00604229607250755,0.0251762336354481,0.0153707531669052
SERBP1,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
SET,HALLMARK_MYC_TARGETS_V1,K03861,2.05279216836986,0.00440528634361234,0.0206611570247934,0.0126141800782949
