"Gene","mean.CCA1","mean.CCA2","ratio","wilcox.pvalue","VIP.rf","Accuracy.rf","VIP.plsda","Accuracy.plsda","Drug"
"TCOF1",5.18211672032131,4.29861184736317,1.20553260083255,0.039170166029984,18.4485530546624,1,16.8990573014438,1,"Subtype_1.2"
"AREG",2.65414459192882,1.09554645762009,2.42266731225123,0.0432176376807291,7.95819935691318,1,48.8384762897299,1,"Subtype_1.2"
"TP63",3.53123169923363,1.18447698129642,2.98125818820781,0.0432176376807291,8.44051446945338,1,75.8148201806263,1,"Subtype_1.2"
"HR",1.05914609275408,0.432187604974258,2.45066281532337,0.049745990721503,28.0144694533762,1,16.6373972933646,1,"Subtype_1.2"
"GALNT3",4.61081501015159,1.55506122499556,2.96503760497581,0.00144578070089475,76.7932489451477,1,48.6823235317664,1,"OrgSubtype_1.2"
"CDH1",4.9360544974605,1.62557633018537,3.03649506073801,0.00146006191624225,85.2320675105485,1,69.7982329680949,1,"OrgSubtype_1.2"
"CLDN7",5.01396252525748,2.10316220501558,2.38401132984431,0.00146006191624225,80.168776371308,1,66.8596870264145,1,"OrgSubtype_1.2"
"MAPK13",2.80921651682954,1.03123199156969,2.72413631442281,0.00146006191624225,50.210970464135,1,33.4644868242548,1,"OrgSubtype_1.2"
"MPZL2",5.07522773977606,1.88373296024281,2.69423949513622,0.00146006191624225,69.1983122362869,1,62.2782274965597,1,"OrgSubtype_1.2"
"PTPN6",5.24589723678051,1.93257705386238,2.7144569611319,0.00146006191624225,74.2616033755274,1,66.4628135127966,1,"OrgSubtype_1.2"
"TRIP10",5.33971734399899,3.82233470453408,1.39697796157541,0.00146006191624225,49.789029535865,1,24.1632474304648,1,"OrgSubtype_1.2"
"P2RY2",2.71991161887451,0.572171204207664,4.75366743183277,0.00208541194565901,45.5696202531646,1,32.9403819732313,1,"OrgSubtype_1.2"
"PMP22",1.53463736564361,4.28264903103958,0.358338344917114,0.0021440236871194,10.5485232067511,1,54.6796752180335,1,"OrgSubtype_1.2"
"ST14",4.56402454343179,1.33668087429841,3.41444590940776,0.0021440236871194,24.0506329113924,1,58.3099079252313,1,"OrgSubtype_1.2"
"ELF1",4.61840958336989,3.60991377319715,1.27936839313465,0.0021637871288703,55.2742616033755,1,5.45879291413824,1,"OrgSubtype_1.2"
"SFN",6.90941151580449,2.92222667597089,2.36443379722036,0.0021637871288703,19.4092827004219,1,75.4759159052756,1,"OrgSubtype_1.2"
"VIM",4.43683244151826,8.13500101625524,0.545400354917307,0.0021637871288703,90.717299578059,1,100,1,"OrgSubtype_1.2"
"KRT13",3.76364839763727,0.804912509498668,4.67584781354861,0.00290364710900513,57.8059071729958,1,36.979059657737,1,"OrgSubtype_1.2"
"SLC27A2",2.19368977872588,0.640451528392474,3.42522373899554,0.00305997552248868,17.7215189873418,1,12.7242076566763,1,"OrgSubtype_1.2"
"TRIM29",3.20637649614848,0.757360255463895,4.23362128262794,0.00305997552248868,43.2790837854129,1,41.8380734285312,1,"OrgSubtype_1.2"
"JUP",5.1232431974707,2.77665385785912,1.84511410486753,0.00316694038165669,37.1308016877637,1,45.5879643820902,1,"OrgSubtype_1.2"
"MAP1B",2.14453086122996,4.18899729953976,0.511943720151257,0.00316694038165669,100,1,43.6797222558554,1,"OrgSubtype_1.2"
"PCDH1",3.88646109546933,1.70014077542101,2.28596428699084,0.00316694038165669,67.5105485232068,1,35.1787713680112,1,"OrgSubtype_1.2"
"PRKCA",1.6291097706596,3.39162127297485,0.480333633840751,0.00316694038165669,61.6033755274262,1,33.6989593955925,1,"OrgSubtype_1.2"
"AQP3",3.19656417820419,0.819450863764189,3.9008613201292,0.00443410932334411,20.6751054852321,1,40.2351395452597,1,"OrgSubtype_1.2"
"GJB3",2.74818454518949,0.834179993077837,3.29447429570881,0.00443410932334411,45.9915611814346,1,24.9857384930152,1,"OrgSubtype_1.2"
"LAD1",5.58291593568401,1.78590546658476,3.12609823988074,0.00443410932334411,70.464135021097,1,66.3398162430842,1,"OrgSubtype_1.2"
"SERPINB5",3.63613090909614,1.207539182257,3.01119082719941,0.00443410932334411,19.4092827004219,1,34.6520353684618,1,"OrgSubtype_1.2"
"EPS8L2",4.57707871289341,2.65154215488517,1.72619496335771,0.00457792235768561,29.535864978903,1,30.1450857738203,1,"OrgSubtype_1.2"
"FAH",1.66350479047869,2.65848559723265,0.62573398637567,0.00457792235768561,39.662447257384,1,10.6259609295122,1,"OrgSubtype_1.2"
"ITGA2",5.08829878514493,3.39276731385953,1.49974882284415,0.00457792235768561,20.6751054852321,1,21.9061843799511,1,"OrgSubtype_1.2"
"KRT19",7.99444941453686,4.32341043347599,1.84910721236091,0.00457792235768561,8.86075949367089,1,69.108627930441,1,"OrgSubtype_1.2"
"KRT8",14.2222511950542,12.383778576183,1.14845813073621,0.00457792235768561,41.3502109704641,1,28.4956751026957,1,"OrgSubtype_1.2"
"MAPRE3",2.50046141456918,3.58376266173069,0.697719589879773,0.00457792235768561,59.4936708860759,1,18.4966748918226,1,"OrgSubtype_1.2"
"PKP3",3.62692308158499,1.50985301809425,2.40216964043488,0.00648826426308024,0,1,40.3889070696415,1,"OrgSubtype_1.2"
"BLCAP",4.93772271931609,3.7623236952264,1.31241305089751,0.00653616117424268,45.1476793248945,1,14.2686245586836,1,"OrgSubtype_1.2"
"CELSR1",3.19762779411717,2.42341055384595,1.31947423809083,0.00653616117424268,28.2700421940928,1,4.02177651511562,1,"OrgSubtype_1.2"
"DLG1",5.46071582049593,4.13242818642482,1.32143030057596,0.00653616117424268,40.084388185654,1,25.957987586571,1,"OrgSubtype_1.2"
"F2RL1",4.75456747353661,1.94463862781913,2.44496196132274,0.00653616117424268,20.6751054852321,1,48.0768097507055,1,"OrgSubtype_1.2"
"PEMT",1.83974822044966,2.9430932453638,0.625107010573917,0.00653616117424268,77.6371308016878,1,19.2222895455397,1,"OrgSubtype_1.2"
"PFN2",5.4045364095548,6.71096985203792,0.805328667646093,0.00653616117424268,0,1,17.4956731527189,1,"OrgSubtype_1.2"
"PMM1",1.73266966412819,3.29084716078318,0.526511739826846,0.00653616117424268,80.590717299578,1,34.8880402615489,1,"OrgSubtype_1.2"
"PROS1",1.20440260154399,3.23361367306824,0.37246335626766,0.00653616117424268,8.86075949367089,1,30.2281399274605,1,"OrgSubtype_1.2"
"SGCB",1.92195931788522,3.73318774372592,0.514830608536981,0.00653616117424268,18.9873417721519,1,28.887110496911,1,"OrgSubtype_1.2"
"SPARC",0.817948272999273,3.64687136426653,0.224287667783912,0.00800994232988003,6.75105485232067,1,73.9713767842902,1,"OrgSubtype_1.2"
"MYL9",1.07113730135098,4.28495646803813,0.249976238811452,0.00860315453392843,40.9282700421941,1,76.8186010295055,1,"OrgSubtype_1.2"
"SDC2",0.325762142611574,3.08553275433293,0.10557727580565,0.00872279989554713,20.253164556962,1,49.2002954927226,1,"OrgSubtype_1.2"
"RNF144B",2.68991592245208,0.913212145562493,2.94555425650326,0.008969389134836,29.535864978903,1,28.4155828954163,1,"OrgSubtype_1.2"
"GRB7",2.20782293199946,0.768403729106452,2.87325900222642,0.00915537790418632,13.9240506329114,1,28.1368623308598,1,"OrgSubtype_1.2"
"PTGS2",3.02623282032982,1.1664121221096,2.59447991234566,0.00915537790418632,25.7383966244726,1,18.8130044096276,1,"OrgSubtype_1.2"
"SDC3",1.26457641989528,2.81753313306396,0.448823974793903,0.00915537790418632,6.75105485232067,1,23.5035387103673,1,"OrgSubtype_1.2"
"TPM2",1.90585237772155,5.3313883848372,0.35747768501389,0.00915537790418632,17.7215189873418,1,79.7412282841033,1,"OrgSubtype_1.2"
"BIN1",1.68796520707344,3.48052955728882,0.484973674060188,0.00921779734705493,0,1,32.6619031388878,1,"OrgSubtype_1.2"
"BMP1",2.21558620390962,3.29308818058138,0.672798929884249,0.00921779734705493,41.7721518987342,1,6.55167564299677,1,"OrgSubtype_1.2"
"CDH3",4.43064315199183,1.91655266095349,2.31177741277799,0.00921779734705493,46.8354430379747,1,56.8612219059261,1,"OrgSubtype_1.2"
"ETS2",3.87446258953422,2.50239112647008,1.54830415938999,0.00921779734705493,0,1,13.5484805104455,1,"OrgSubtype_1.2"
"F3",8.31501803899851,4.63398296936035,1.794356624523,0.00921779734705493,18.9873417721519,1,49.9670484612697,1,"OrgSubtype_1.2"
"IL1B",4.49488929335282,1.46371481263194,3.07087777930624,0.00921779734705493,10.126582278481,1,57.5372916609655,1,"OrgSubtype_1.2"
"LAMB3",4.88073693258287,2.32501702427986,2.09922632032968,0.00921779734705493,20.253164556962,1,32.2220206361307,1,"OrgSubtype_1.2"
"RAB17",3.67874393233562,1.49788702367647,2.4559555388272,0.00921779734705493,67.9324894514768,1,49.8909297944074,1,"OrgSubtype_1.2"
"SDC1",5.99220178801784,4.93741477764443,1.21363143626281,0.00921779734705493,20.6751054852321,1,2.96951948819794,1,"OrgSubtype_1.2"
"SERPINE2",2.01189464652169,5.043235502075,0.398929347180775,0.00921779734705493,37.5527426160338,1,70.5716877961106,1,"OrgSubtype_1.2"
"VAMP8",6.47627765378185,4.28369940074745,1.51184222979134,0.00921779734705493,75.5274261603375,1,47.5851851974335,1,"OrgSubtype_1.2"
"KCNMA1",0.292799209406057,1.07713043424513,0.271832639852252,0.0112833336286545,29.1139240506329,1,11.0614711860646,1,"OrgSubtype_1.2"
"MRAS",0.53322718992469,1.96774111307312,0.270984422890836,0.0112833336286545,8.86075949367089,1,21.5102086894805,1,"OrgSubtype_1.2"
"AREG",2.51644734044305,0.807600992372755,3.11595374969718,0.0120506007705679,51.8987341772152,1,32.7209274724662,1,"OrgSubtype_1.2"
"DPYSL3",0.50945893738296,3.06590540973106,0.166169163525384,0.0120506007705679,67.0886075949367,1,69.6809024413463,1,"OrgSubtype_1.2"
"PRKAR2B",0.697067629962669,2.50621604662456,0.278135490713779,0.0120506007705679,10.126582278481,1,33.947448095258,1,"OrgSubtype_1.2"
"DEF6",2.84340711021705,1.02260272747913,2.78055889526764,0.0125222247240692,0,1,28.4514465748434,1,"OrgSubtype_1.2"
"FERMT2",2.56190724517941,4.81475764598754,0.532094745685575,0.0127611587574059,20.253164556962,1,60.2163338960561,1,"OrgSubtype_1.2"
"MAP7",3.91197646463767,1.65498348437737,2.36375559125861,0.0127611587574059,54.8523206751055,1,42.4443045427456,1,"OrgSubtype_1.2"
"PTGES",5.41458433918618,2.2431456335721,2.41383540067513,0.0127611587574059,29.535864978903,1,79.6115321475016,1,"OrgSubtype_1.2"
"ENO2",2.91199724176772,4.36190681000063,0.667597307464554,0.0128412623372195,20.253164556962,1,18.8335764016259,1,"OrgSubtype_1.2"
"GCH1",3.44074701038837,2.15843437452878,1.59409387238819,0.0128412623372195,98.7341772151899,1,27.5721584047365,1,"OrgSubtype_1.2"
"HTRA1",3.2660443568173,5.69930995922766,0.573059612511389,0.0128412623372195,31.2236286919831,1,46.4522144973366,1,"OrgSubtype_1.2"
"SH3BGR",1.23225600708993,2.39642746062592,0.514205427594324,0.0128412623372195,49.789029535865,1,12.8425598507229,1,"OrgSubtype_1.2"
"STC2",0.92386516240752,3.83023723032222,0.241203117941026,0.0128412623372195,46.8354430379747,1,74.4648887412739,1,"OrgSubtype_1.2"
"THBS2",2.09659549002123,3.775504352148,0.555315341863773,0.0128412623372195,52.7426160337553,1,42.6438443326853,1,"OrgSubtype_1.2"
"TSPAN1",3.70778662203654,2.16825341271141,1.71003379969315,0.0128412623372195,8.86075949367089,1,18.6183566686985,1,"OrgSubtype_1.2"
"BCAT1",0.578411763958756,2.77635587224759,0.208334878730984,0.0141957438826601,49.3670886075949,1,32.5668578428191,1,"OrgSubtype_1.2"
"AGR2",3.73649279815436,1.25956431697113,2.96649623033105,0.0156942952060346,10.5485232067511,1,19.6188210124392,1,"OrgSubtype_1.2"
"RRAGD",0.687321967356417,1.81968376113985,0.377715063482172,0.0166710088037554,21.0970464135021,1,28.8621098888256,1,"OrgSubtype_1.2"
"APLP1",0.559950365812783,3.01079215016214,0.1859810767019,0.0172688724201217,10.126582278481,1,31.3501614272191,1,"OrgSubtype_1.2"
"FHL1",1.55444504323035,3.58861764094457,0.433159840016056,0.0175710667676868,100,1,53.227794994614,1,"OrgSubtype_1.2"
"PCDH7",2.75838401038882,1.46523914757176,1.88254867129376,0.0175710667676868,46.4135021097046,1,12.3402944896483,1,"OrgSubtype_1.2"
"CAP2",2.05923673483174,3.3655978131174,0.611848726192381,0.0176722763867224,3.79746835443038,1,10.0083268049657,1,"OrgSubtype_1.2"
"ITGAV",3.81045939608484,5.73791225329667,0.664084640523316,0.0176722763867224,55.2742616033755,1,27.9236906998444,1,"OrgSubtype_1.2"
"KAZN",4.26773027531878,2.28990361278074,1.86371611953408,0.0176722763867224,37.9746835443038,1,31.6457086291633,1,"OrgSubtype_1.2"
"LGALS1",5.24753017411421,6.7793627221387,0.774044757478142,0.0176722763867224,29.957805907173,1,34.2358979090529,1,"OrgSubtype_1.2"
"LIMA1",6.01711692938876,4.08802778308829,1.47188748429766,0.0176722763867224,10.126582278481,1,45.8285083066499,1,"OrgSubtype_1.2"
"RAP2B",3.29474557330859,2.28809972661945,1.43994841438857,0.0176722763867224,91.1392405063291,1,19.5400077491969,1,"OrgSubtype_1.2"
"SAP30",2.05258714354137,3.87346147697862,0.529910302642905,0.0176722763867224,0,1,14.774519759079,1,"OrgSubtype_1.2"
"SCNN1A",4.75018932597657,2.64287314067822,1.79735805433232,0.0176722763867224,13.9240506329114,1,36.0812029987494,1,"OrgSubtype_1.2"
"SPEG",0.482370298490761,1.47620129724139,0.326764581085369,0.0176722763867224,10.126582278481,1,16.9329904497374,1,"OrgSubtype_1.2"
"VDR",2.69258493525379,1.60024515948946,1.68260776749535,0.0176722763867224,85.6540084388186,1,22.4540045392875,1,"OrgSubtype_1.2"
"IGFBP2",1.00355207014385,3.7659685801493,0.266479140435118,0.0231509519852464,10.126582278481,1,59.9154998769654,1,"OrgSubtype_1.2"
"FCGR1A",3.79611988279914,1.7602302180484,2.15660420090275,0.0239017976171967,8.86075949367089,1,38.0417800068116,1,"OrgSubtype_1.2"
"TNNI1",5.03296179647765,1.6793934827264,2.99689253783868,0.0239017976171967,10.5485232067511,1,51.2707611062354,1,"OrgSubtype_1.2"
"ADRM1",8.95310565824845,7.80705307629258,1.14679707832858,0.024027671425442,10.126582278481,1,22.5203748872277,1,"OrgSubtype_1.2"
"ATP2B4",1.82122377649892,2.68943515395964,0.677177054749782,0.024027671425442,19.4092827004219,1,13.5508643827048,1,"OrgSubtype_1.2"
"DCXR",4.2309649721509,3.5164628133488,1.20318774766785,0.024027671425442,27.8481012658228,1,8.13890716568671,1,"OrgSubtype_1.2"
"EGFR",4.9515251813355,3.34300783427998,1.48115871298937,0.024027671425442,36.7088607594937,1,45.2230845529258,1,"OrgSubtype_1.2"
"EPHA2",5.38943807166822,4.16365881421716,1.29439954428195,0.024027671425442,20.253164556962,1,29.0023117754739,1,"OrgSubtype_1.2"
"FN1",3.13584163677449,6.22077604322661,0.504091710581496,0.024027671425442,15.370705244123,1,78.5925628757117,1,"OrgSubtype_1.2"
"FUCA1",3.29028051968586,2.23473981149647,1.47233270860403,0.024027671425442,61.6033755274262,1,5.98010458340311,1,"OrgSubtype_1.2"
"GABARAPL2",3.29639645180292,4.08181945606096,0.807580170384117,0.024027671425442,6.75105485232067,1,0.162863478220535,1,"OrgSubtype_1.2"
"HERC6",3.7676078077935,2.38353373642831,1.58068155286076,0.024027671425442,84.8101265822785,1,43.5354141440933,1,"OrgSubtype_1.2"
"ILVBL",2.35773896002951,3.50502662136981,0.672673624118743,0.024027671425442,18.9873417721519,1,11.8063751740316,1,"OrgSubtype_1.2"
"KLF4",5.36795210862123,3.46049767475414,1.55120812471073,0.024027671425442,19.4092827004219,1,48.1898869322853,1,"OrgSubtype_1.2"
"MREG",3.0474899298757,1.67749638490589,1.81668941721544,0.024027671425442,37.5527426160338,1,13.7504766932794,1,"OrgSubtype_1.2"
"RETSAT",5.21850027938619,4.03242421702101,1.29413474340292,0.024027671425442,10.126582278481,1,4.32457587602724,1,"OrgSubtype_1.2"
"TGFA",3.89540121108449,2.04194244417101,1.90769393241441,0.024027671425442,0,1,23.7130526211991,1,"OrgSubtype_1.2"
"TGFB2",2.52058964485889,4.21247797199682,0.598362688568333,0.024027671425442,15.6118143459916,1,40.3936539404929,1,"OrgSubtype_1.2"
"TPBG",4.9138294786115,3.71425841908915,1.32296381246853,0.024027671425442,0,1,9.21648561897521,1,"OrgSubtype_1.2"
"NNMT",1.25244135663293,3.70215361648227,0.338300753122984,0.029239238256099,36.2869198312236,1,55.3233409410515,1,"OrgSubtype_1.2"
"KRT15",2.78301510609763,1.19931128803833,2.32051105818382,0.031662434989485,24.4725738396624,1,26.8276054717962,1,"OrgSubtype_1.2"
"C1S",1.73407417356516,4.64964717990765,0.372947474608084,0.032123288296735,8.86075949367089,1,53.5900824808794,1,"OrgSubtype_1.2"
"GPR18",2.05984445897976,1.0841899435594,1.89989260757878,0.032123288296735,20.253164556962,1,6.96730265214595,1,"OrgSubtype_1.2"
"BAK1",2.54317447364348,1.37497764709314,1.84961150388157,0.0322773460947972,58.6497890295359,1,32.9421614744374,1,"OrgSubtype_1.2"
"CALU",5.46579314486259,6.55641525344208,0.833655730087121,0.0322773460947972,13.9240506329114,1,11.5413699023427,1,"OrgSubtype_1.2"
"CTGF",3.93796496265104,5.66480436953689,0.695163452391732,0.0322773460947972,62.8691983122363,1,29.0417844371079,1,"OrgSubtype_1.2"
"FOXO3",2.91035340519006,2.41448914288972,1.20537025969265,0.0322773460947972,29.1139240506329,1,0.303499742705423,1,"OrgSubtype_1.2"
"FSTL1",4.25222245470485,6.52395370785184,0.651786116996375,0.0322773460947972,26.5822784810127,1,46.1566072781027,1,"OrgSubtype_1.2"
"GEM",1.82273096267277,3.12714088582466,0.58287459031194,0.0322773460947972,10.5485232067511,1,42.3684199271596,1,"OrgSubtype_1.2"
"ITGA5",1.80867926466109,3.19842171402425,0.565491178580517,0.0322773460947972,16.8776371308017,1,36.6654164860724,1,"OrgSubtype_1.2"
"ITGB4",5.22431365057086,3.08460673262019,1.6936725175767,0.0322773460947972,0,1,49.5502643747317,1,"OrgSubtype_1.2"
"KRT17",6.42471272385908,3.22257015538009,1.99366108853612,0.0322773460947972,23.6286919831224,1,57.6121097807691,1,"OrgSubtype_1.2"
"LAMC2",6.04467786567179,3.08535626468918,1.9591506935037,0.0322773460947972,0,1,45.3997932034501,1,"OrgSubtype_1.2"
"LOXL2",3.47576049124481,4.40760836580221,0.788581970715131,0.0322773460947972,56.1181434599156,1,24.8797467229671,1,"OrgSubtype_1.2"
"MXD1",2.51044964036208,1.53806741768347,1.63221040345757,0.0322773460947972,0,1,4.0635456811286,1,"OrgSubtype_1.2"
"MYD88",3.24820551544689,2.69304700831583,1.20614512313257,0.0322773460947972,20.6751054852321,1,4.32344410282833,1,"OrgSubtype_1.2"
"PTGER4",3.35305341371513,1.51741877319318,2.20970866642116,0.0322773460947972,8.86075949367089,1,26.3919088106464,1,"OrgSubtype_1.2"
"PYCR1",2.93743926329336,3.91316896386008,0.750654850435023,0.0322773460947972,10.126582278481,1,1.25950636483894,1,"OrgSubtype_1.2"
"RHOD",3.18573385579286,1.51150349498552,2.10765894115473,0.0322773460947972,42.6160337552743,1,39.4649363246574,1,"OrgSubtype_1.2"
"TFPI",3.72427232941299,5.60768976395029,0.66413665630273,0.0322773460947972,31.2236286919831,1,59.2389336995694,1,"OrgSubtype_1.2"
"TNFAIP3",3.098386907053,1.52512440563791,2.03156338958267,0.0322773460947972,12.6582278481013,1,30.477241113344,1,"OrgSubtype_1.2"
"WWC1",2.7878269629914,1.82681363333833,1.52605986298498,0.0322773460947972,38.8185654008439,1,16.5610584124655,1,"OrgSubtype_1.2"
"ZNF185",2.93421893598955,1.64163810696168,1.7873725783694,0.0322773460947972,41.3502109704641,1,20.1427681081274,1,"OrgSubtype_1.2"
"ANO1",3.12091601939169,1.47043612139397,2.12244243322387,0.035557905699921,20.253164556962,1,36.3371838133893,1,"OrgSubtype_1.2"
"GNA15",3.40364811171862,1.46871223255714,2.31743702835007,0.035557905699921,27.4261603375527,1,37.3285471122355,1,"OrgSubtype_1.2"
"TBC1D30",1.11789360507789,0.499112860414995,2.23976117174862,0.035557905699921,17.2995780590717,1,0,1,"OrgSubtype_1.2"
"MATN3",0.660509257841284,1.77610358626052,0.371886675389214,0.0421027181166024,10.126582278481,1,28.1897914330428,1,"OrgSubtype_1.2"
"TMPRSS6",1.18703636953678,2.41925602918298,0.490661738657588,0.0421027181166024,6.75105485232067,1,20.7837250521237,1,"OrgSubtype_1.2"
"ALDH1A3",6.90396299490222,4.83442424015215,1.42808381142093,0.0428436018280164,0,1,12.3803562544674,1,"OrgSubtype_1.2"
"CAPN5",0.798057791271635,1.67485180591347,0.476494570118919,0.0428436018280164,10.126582278481,1,16.4214754718319,1,"OrgSubtype_1.2"
"CD274",2.48843953897843,1.29932016200461,1.91518581158568,0.0428436018280164,10.126582278481,1,21.7266258789822,1,"OrgSubtype_1.2"
"COL4A2",0.914835088794188,3.25180271514226,0.281331670133059,0.0428436018280164,57.3839662447257,1,72.8120267524385,1,"OrgSubtype_1.2"
"CRAT",1.20850696214744,2.21586215800118,0.545389052195184,0.0428436018280164,10.5485232067511,1,22.4496483136872,1,"OrgSubtype_1.2"
"IL1A",4.89530751844042,1.68548289222207,2.90439466400437,0.0428436018280164,20.6751054852321,1,77.4539948532249,1,"OrgSubtype_1.2"
"IL1R1",1.30301533928462,2.69436693083533,0.483607234178996,0.0428436018280164,10.126582278481,1,21.0749738203471,1,"OrgSubtype_1.2"
"ITGB5",4.17007400227895,5.24792435269305,0.794613969642877,0.0428436018280164,21.0970464135021,1,14.8249516760125,1,"OrgSubtype_1.2"
"LAMA3",4.38129712303168,2.20187938943505,1.98979887093444,0.0428436018280164,8.86075949367089,1,18.6330788138553,1,"OrgSubtype_1.2"
"LTBP1",1.74883154651207,3.02127034967362,0.578839807136424,0.0428436018280164,0,1,12.0913971018908,1,"OrgSubtype_1.2"
"SDC4",6.55554701347343,5.23529100827506,1.25218388110834,0.0428436018280164,10.126582278481,1,29.1491381754844,1,"OrgSubtype_1.2"
"TNFAIP8",3.03994706207366,1.87948675064233,1.61743468584428,0.0428436018280164,40.084388185654,1,12.9555747000961,1,"OrgSubtype_1.2"
"SERPINB2",3.75463394327557,1.07366449909946,3.49702718719376,0.0471253041839123,10.5485232067511,1,45.8119965040588,1,"OrgSubtype_1.2"
"NOTCH1",1.81041971064586,0.641477607775943,2.82226485959929,0.00146006191624225,67.2508706886866,0.8,18.6034023858685,0.8,"TAK733"
"DSC3",2.22181744072701,0.357909813203352,6.20775781709188,0.00305997552248868,45.365689248399,0.8,38.6636531076033,0.8,"TAK733"
"ITGB4",5.66827114235503,2.96360729205288,1.91262558894186,0.00316694038165669,12.4255701606561,0.8,53.4033163615089,0.8,"TAK733"
"KLF4",5.65791601810095,3.44521105819278,1.64225527044165,0.00316694038165669,46.4442197505898,0.8,59.3233415386032,0.8,"TAK733"
"DUSP5",5.78045691058712,3.42369035987629,1.68837023883082,0.00457792235768561,12.9648354117515,0.8,45.9927734645607,0.8,"TAK733"
"PHLDA2",4.19639092862749,2.70901000543768,1.54904962336951,0.00457792235768561,21.9525895966745,0.8,23.7511272516558,0.8,"TAK733"
"PHLDA3",4.91994637859836,3.16357474007761,1.55518575751356,0.00653616117424268,34.8724862375014,0.8,42.4920515625118,0.8,"TAK733"
"DCTPP1",5.22120912188344,4.14425401677397,1.25986705948778,0.00921779734705493,12.9423660262892,0.8,12.6634476652083,0.8,"TAK733"
"FSCN1",5.85438251949543,3.63356217780683,1.61119646039167,0.00921779734705493,64.9589933715313,0.8,56.9450800087424,0.8,"TAK733"
"LDLR",4.8194342874753,4.0313847342363,1.1954786271195,0.00921779734705493,37.9507920458376,0.8,11.0195552165827,0.8,"TAK733"
"RAD23B",6.01217386771877,5.15753625149144,1.16570656502515,0.00921779734705493,76.1038085608358,0.8,15.8836435749265,0.8,"TAK733"
"SDC1",6.04114048365506,5.02644179525854,1.20187216518725,0.00921779734705493,27.8395685877991,0.8,16.0468789494868,0.8,"TAK733"
"CD9",6.66799576600567,4.25514180192127,1.56704431400969,0.0128412623372195,23.9298955173576,0.8,47.1899522438862,0.8,"TAK733"
"FDXR",2.13904283183746,0.997019136613847,2.14543808968626,0.0128412623372195,7.75193798449612,0.8,30.7260820657885,0.8,"TAK733"
"IRS2",3.34809322960218,1.68219329961015,1.99031421084491,0.0128412623372195,2.3592854735423,0.8,22.5724385713163,0.8,"TAK733"
"PUS1",3.72751440312478,2.60731620268358,1.42963649721051,0.0128412623372195,13.953488372093,0.8,10.4118874608589,0.8,"TAK733"
"CLDN5",2.23755928361791,0.5357000128086,4.17688861324962,0.0141957438826601,17.9530389843838,0.8,57.9308580412524,0.8,"TAK733"
"KRT13",3.88902522530877,1.06504977130343,3.65149623059335,0.0166710088037554,24.3792832266038,0.8,78.138203111922,0.8,"TAK733"
"KRT15",2.90609001573149,1.28958371936613,2.25351016152711,0.0172688724201217,57.7687900235929,0.8,44.7992360465982,0.8,"TAK733"
"GRB7",2.23630315054082,0.923410938244392,2.42178542393328,0.0175710667676868,7.88675429726997,0.8,17.7006816105367,0.8,"TAK733"
"COX6C",4.85561378453754,4.01477633608903,1.20943568907941,0.0176722763867224,30.2662622177283,0.8,24.3762518258146,0.8,"TAK733"
"IL1B",4.73020291784332,1.63671220129286,2.89006394288922,0.0176722763867224,41.6807100325806,0.8,68.6012911694125,0.8,"TAK733"
"LCP1",6.03696459997541,3.11970258941112,1.9351090134252,0.0176722763867224,12.3356926188069,0.8,100,0.8,"TAK733"
"MXD1",2.63152458210808,1.55367462149054,1.69374239992637,0.0176722763867224,11.1223458038423,0.8,8.31489922397143,0.8,"TAK733"
"MYC",6.24947967127204,5.06316837732297,1.23430216132301,0.0176722763867224,6.53859116953151,0.8,17.2454556228266,0.8,"TAK733"
"TGFA",4.12548488341175,2.07230157674884,1.99077437844934,0.0176722763867224,8.92034602853612,0.8,40.9531891334438,0.8,"TAK733"
"VEGFC",0.78813654505253,2.76480052885604,0.285060906501862,0.0231509519852464,22.2864204664002,0.8,80.5717695926463,0.8,"TAK733"
"ELF3",4.34089546675123,2.16637382200828,2.00376104190879,0.0239017976171967,9.77418267610381,0.8,40.6683750003986,0.8,"TAK733"
"IGFBP6",4.3334730892718,2.30873267187765,1.87699214467626,0.0239017976171967,6.67340748230536,0.8,16.4563329472068,0.8,"TAK733"
"AKAP12",4.73598988205518,2.71687182295456,1.74317751836554,0.024027671425442,10.448264239973,0.8,45.7968192627719,0.8,"TAK733"
"EPHA2",5.59606134720022,4.13608585530804,1.35298481292851,0.024027671425442,5.05561172901921,0.8,26.3197931118688,0.8,"TAK733"
"G3BP1",6.65451298296544,5.98283295065727,1.11226789011958,0.024027671425442,12.3356926188069,0.8,6.92104768267435,0.8,"TAK733"
"HRAS",5.57395319240255,4.13872330394017,1.34678082661288,0.024027671425442,17.3816746111994,0.8,35.4096515184706,0.8,"TAK733"
"IL1A",5.18010197933787,1.83751581721409,2.81907885135464,0.024027671425442,2.89855072463768,0.8,91.9058775480554,0.8,"TAK733"
"ISCU",4.23765907879079,3.62142990357227,1.17016183983311,0.024027671425442,0,0.8,2.20163006967751,0.8,"TAK733"
"ITGA3",6.95131261110859,5.20228214984903,1.33620446005804,0.024027671425442,6.22401977305921,0.8,20.5776282683794,0.8,"TAK733"
"ITGB2",3.41923107054165,1.71026393037938,1.99924176017861,0.024027671425442,3.90004333381482,0.8,18.066075287111,0.8,"TAK733"
